 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  32.42600 ,    -0.233846152760834E-01 ,    -0.187308104798476E-02 ,    -0.248653614661132E-02 ,     0.739374897813881E-02 ,    -0.542796384188694E-02 ,     0.382778757283209E-02 , 
  32.44600 ,    -0.230380708659167E-01 ,     0.548354291509970E-02 ,    -0.342477096926198E-02 ,     0.804402272471802E-02 ,    -0.593125199062646E-02 ,     0.105793780030157E-01 , 
  32.46600 ,    -0.221728024228362E-01 ,     0.132692287055775E-01 ,    -0.479466411830066E-02 ,     0.897776809934262E-02 ,    -0.656530507427151E-02 ,     0.182002811835164E-01 , 
  32.48600 ,    -0.208765180589802E-01 ,     0.208026344171341E-01 ,    -0.667672942635888E-02 ,     0.101143091153919E-01 ,    -0.713140486721157E-02 ,     0.260816272806011E-01 , 
  32.50600 ,    -0.192472453938713E-01 ,     0.274252825976859E-01 ,    -0.909937891646585E-02 ,     0.113508808469275E-01 ,    -0.744894773702481E-02 ,     0.335829055236230E-01 , 
  32.52600 ,    -0.173826416570676E-01 ,     0.325619622631588E-01 ,    -0.120267009693744E-01 ,     0.125749464998346E-01 ,    -0.737372878183198E-02 ,     0.400862878725493E-01 , 
  32.54600 ,    -0.153706935637919E-01 ,     0.357731837385176E-01 ,    -0.153525174180441E-01 ,     0.136765840150786E-01 ,    -0.681154814833669E-02 ,     0.450486569537247E-01 , 
  32.56600 ,    -0.132827604761772E-01 ,     0.367947592784348E-01 ,    -0.189018027147538E-01 ,     0.145597550868124E-01 ,    -0.572600450776548E-02 ,     0.480467636249939E-01 , 
  32.58600 ,    -0.111696093493055E-01 ,     0.355608194263237E-01 ,    -0.224398118801024E-01 ,     0.151514464379892E-01 ,    -0.413997098544172E-02 ,     0.488116052730792E-01 , 
  32.60600 ,    -0.906072122867797E-02 ,     0.322081590739579E-01 ,    -0.256884650972371E-01 ,     0.154079386038925E-01 ,    -0.213090468498436E-02 ,     0.472491305535712E-01 , 
  32.62600 ,    -0.696675742702633E-02 ,     0.270615858925907E-01 ,    -0.283487561912757E-01 ,     0.153177814699786E-01 ,     0.179243591583434E-03 ,     0.434456423642540E-01 , 
  32.64600 ,    -0.488470187745923E-02 ,     0.206017469031997E-01 ,    -0.301272703003499E-01 ,     0.149014038057763E-01 ,     0.263823770656885E-02 ,     0.376576686736726E-01 , 
  32.66600 ,    -0.280488502555552E-02 ,     0.134185644346664E-01 ,    -0.307643849786736E-01 ,     0.142076203118745E-01 ,     0.508023437889273E-02 ,     0.302874698014325E-01 , 
  32.68600 ,    -0.718877781266586E-03 ,     0.615476332951865E-02 ,    -0.300614452568031E-01 ,     0.133075910298101E-01 ,     0.734309707549948E-02 ,     0.218466217315161E-01 , 
  32.70600 ,     0.137285495794725E-02 ,    -0.555110533930332E-03 ,    -0.279041816758903E-01 ,     0.122870069244409E-01 ,     0.928451935741624E-02 ,     0.129111424648811E-01 , 
  32.72600 ,     0.345462209153203E-02 ,    -0.614438027482171E-02 ,    -0.242798903808296E-01 ,     0.112374030259965E-01 ,     0.107953263860411E-01 ,     0.407232095918581E-02 , 
  32.74600 ,     0.549142118194642E-02 ,    -0.101669904778881E-01 ,    -0.192863985112237E-01 ,     0.102475278356771E-01 ,     0.118086799349786E-01 ,    -0.411229294041174E-02 , 
  32.76600 ,     0.742776231909197E-02 ,    -0.123383669153832E-01 ,    -0.131315532863296E-01 ,     0.939562663422854E-02 ,     0.123043894935180E-01 ,    -0.111633951728335E-01 , 
  32.78600 ,     0.918971892037833E-02 ,    -0.125605878593783E-01 ,    -0.612283449054395E-02 ,     0.874333902556935E-02 ,     0.123080775529076E-01 ,    -0.167161012205594E-01 , 
  32.80600 ,     0.106901368392339E-01 ,    -0.109295865912687E-01 ,     0.135238306605856E-02 ,     0.833168833944120E-02 ,     0.118855028552041E-01 ,    -0.205448123643351E-01 , 
  32.82600 ,     0.118365465056387E-01 ,    -0.772382940119065E-02 ,     0.885448679284803E-02 ,     0.817937951173630E-02 ,     0.111328534092980E-01 ,    -0.225749107152083E-01 , 
  32.84600 ,     0.125409790661470E-01 ,    -0.337568175593961E-02 ,     0.159249805350240E-01 ,     0.828335307831916E-02 ,     0.101642296780956E-01 ,    -0.228806774178537E-01 , 
  32.86600 ,     0.127306255048540E-01 ,     0.157168176673914E-02 ,     0.221227110461528E-01 ,     0.862129615284850E-02 ,     0.909780698366673E-02 ,    -0.216701130297699E-01 , 
  32.88600 ,     0.123581281021230E-01 ,     0.651760714590845E-02 ,     0.270597925983296E-01 ,     0.915561351831254E-02 ,     0.804226949723473E-02 ,    -0.192585290441713E-01 , 
  32.90600 ,     0.114102752708618E-01 ,     0.108623631603063E-01 ,     0.304339976636387E-01 ,     0.983823380979394E-02 ,     0.708503833137091E-02 ,    -0.160337647873411E-01 , 
  32.92600 ,     0.991398892940286E-02 ,     0.140649983002967E-01 ,     0.320546265939205E-01 ,     0.106155793846216E-01 ,     0.628358345313587E-02 ,    -0.124165758103207E-01 , 
  32.94600 ,     0.793873868824981E-02 ,     0.156951237338650E-01 ,     0.318593997377153E-01 ,     0.114330664597186E-01 ,     0.566074039946714E-02 ,    -0.882007922311193E-02 , 
  32.96600 ,     0.559486600850663E-02 ,     0.154737119078045E-01 ,     0.299206863948319E-01 ,     0.122386173000957E-01 ,     0.520448893367789E-02 ,    -0.561210366403206E-02 , 
  32.98600 ,     0.302771932279134E-02 ,     0.132990855698814E-01 ,     0.264403276594231E-01 ,     0.129848427025784E-01 ,     0.487214215908288E-02 ,    -0.308388868641038E-02 , 
  33.00600 ,     0.407944975378718E-03 ,     0.925571782258697E-02 ,     0.217333383734595E-01 ,     0.136297678270680E-01 ,     0.459839576326689E-02 ,    -0.142785693113275E-02 , 
  33.02600 ,    -0.208129792033259E-02 ,     0.360512975882012E-02 ,     0.162017915616962E-01 ,     0.141362003746162E-01 ,     0.430625115970970E-02 ,    -0.726218873380809E-03 , 
  33.04600 ,    -0.425907356593814E-02 ,    -0.324010273216638E-02 ,     0.103011009553630E-01 ,     0.144700487902380E-01 ,     0.391949961733019E-02 ,    -0.951062386113311E-03 , 
  33.06600 ,    -0.596198020433405E-02 ,    -0.107566032555018E-01 ,     0.450163644543038E-02 ,     0.145980632261194E-01 ,     0.337527172612473E-02 ,    -0.197543810146861E-02 , 
  33.08600 ,    -0.705854345241363E-02 ,    -0.183607243502060E-01 ,    -0.750936345062030E-03 ,     0.144855721604771E-01 ,     0.263513732894701E-02 ,    -0.359388803355781E-02 , 
  33.10600 ,    -0.746123597901805E-02 ,    -0.254644010675726E-01 ,    -0.507305355582970E-02 ,     0.140948091139596E-01 ,     0.169338784894954E-02 ,    -0.554998101577443E-02 , 
  33.12600 ,    -0.713485523341342E-02 ,    -0.315308948827887E-01 ,    -0.817502712709403E-02 ,     0.133843623442379E-01 ,     0.581430921781367E-03 ,    -0.756779674383407E-02 , 
  33.14600 ,    -0.610031595082324E-02 ,    -0.361250379844786E-01 ,    -0.988432568986043E-02 ,     0.123101411068579E-01 ,    -0.632354249924465E-03 ,    -0.938399610137360E-02 , 
  33.16600 ,    -0.443334649599786E-02 ,    -0.389531520349643E-01 ,    -0.101582530519176E-01 ,     0.108280498574240E-01 ,    -0.184745670921480E-02 ,    -0.107771524443516E-01 , 
  33.18600 ,    -0.225807614928808E-02 ,    -0.398888432543135E-01 ,    -0.908487634810128E-02 ,     0.889831938306799E-02 ,    -0.294040336872861E-02 ,    -0.115913862597043E-01 , 
  33.20600 ,     0.263985261776042E-03 ,    -0.389822662232092E-01 ,    -0.687212996007849E-02 ,     0.649118957024650E-02 ,    -0.377740096672417E-02 ,    -0.117520013897571E-01 , 
  33.22600 ,     0.294859582986064E-02 ,    -0.364520665925862E-01 ,    -0.382610859317694E-02 ,     0.359340308484253E-02 ,    -0.422918202683374E-02 ,    -0.112716944408705E-01 , 
  33.24600 ,     0.560568661524899E-02 ,    -0.326609009364220E-01 ,    -0.320561992370205E-03 ,     0.214782457843969E-03 ,    -0.418650122443941E-02 ,    -0.102469092966651E-01 , 
  33.26600 ,     0.805688848921072E-02 ,    -0.280770269880818E-01 ,     0.323957915013469E-02 ,    -0.360594960106683E-02 ,    -0.357460077978030E-02 ,    -0.884493386496267E-02 , 
  33.28600 ,     0.101519418754767E-01 ,    -0.232258055799864E-01 ,     0.645725883518212E-02 ,    -0.779696727580530E-02 ,    -0.236500937941861E-02 ,    -0.728328332766745E-02 , 
  33.30600 ,     0.117823205362787E-01 ,    -0.186359270771478E-01 ,     0.898130078103685E-02 ,    -0.122515364191676E-01 ,    -0.583257352284042E-03 ,    -0.580368942080894E-02 , 
  33.32600 ,     0.128906424123307E-01 ,    -0.147856768867407E-01 ,     0.105398229529344E-01 ,    -0.168292087531217E-01 ,     0.168853745345693E-02 ,    -0.464354314575886E-02 , 
  33.34600 ,     0.134748343379179E-01 ,    -0.120545391501723E-01 ,     0.109659440615761E-01 ,    -0.213603538526847E-01 ,     0.431476809220213E-02 ,    -0.400786887127775E-02 , 
  33.36600 ,     0.135865273997551E-01 ,    -0.106849073562090E-01 ,     0.102133787763809E-01 ,    -0.256540427361309E-01 ,     0.711511402233423E-02 ,    -0.404482132764643E-02 , 
  33.38600 ,     0.133237372607349E-01 ,    -0.107576773693898E-01 ,     0.836045896358582E-02 ,    -0.295089426998992E-01 ,     0.987840770411501E-02 ,    -0.482730568600912E-02 , 
  33.40600 ,     0.128184722654163E-01 ,    -0.121841388054409E-01 ,     0.560219797507017E-02 ,    -0.327265355943901E-01 ,     0.123804686783094E-01 ,    -0.634266727249530E-02 , 
  33.42600 ,     0.122204522920447E-01 ,    -0.147149865576595E-01 ,     0.223113339512828E-02 ,    -0.351256686165207E-01 ,     0.144043395697907E-01 ,    -0.849154984502047E-02 , 
  33.44600 ,     0.116785570923959E-01 ,    -0.179655998053962E-01 ,    -0.139126374164030E-02 ,    -0.365572227310376E-01 ,     0.157610582353514E-01 ,    -0.110960669449308E-01 , 
  33.46600 ,     0.113219072114791E-01 ,    -0.214551428621994E-01 ,    -0.486993700645828E-02 ,    -0.369175673314062E-01 ,     0.163089746238874E-01 ,    -0.139164668135748E-01 , 
  33.48600 ,     0.112425803580104E-01 ,    -0.246556846504579E-01 ,    -0.781503323305235E-02 ,    -0.361594792551382E-01 ,     0.159696861566021E-01 ,    -0.166745951848359E-01 , 
  33.50600 ,     0.114818657326873E-01 ,    -0.270465426177840E-01 ,    -0.988048295744776E-02 ,    -0.342993462186147E-01 ,     0.147389195435306E-01 ,    -0.190817599391285E-01 , 
  33.52600 ,     0.120216623198101E-01 ,    -0.281685284464820E-01 ,    -0.107987316737011E-01 ,    -0.314197423042203E-01 ,     0.126911095429125E-01 ,    -0.208681470061028E-01 , 
  33.54600 ,     0.127821581964737E-01 ,    -0.276727584011711E-01 ,    -0.104083287417027E-01 ,    -0.276668363698941E-01 ,     0.997697923813151E-02 ,    -0.218107729206133E-01 , 
  33.56600 ,     0.136263280355288E-01 ,    -0.253591926942261E-01 ,    -0.867173669036538E-02 ,    -0.232425415937333E-01 ,     0.681406170173770E-02 ,    -0.217571016384032E-01 , 
  33.58600 ,     0.143711108837986E-01 ,    -0.212010383678904E-01 ,    -0.568162696615894E-02 ,    -0.183917953631616E-01 ,     0.347076061340915E-02 ,    -0.206418864500618E-01 , 
  33.60600 ,     0.148044447400364E-01 ,    -0.153524964690401E-01 ,    -0.165499498417029E-02 ,    -0.133858277655663E-01 ,     0.245165631463314E-03 ,    -0.184954778607031E-01 , 
  33.62600 ,     0.147067060888515E-01 ,    -0.813892819244009E-02 ,     0.308444159342243E-02 ,    -0.850268765175163E-02 ,    -0.255964195389530E-02 ,    -0.154426963360575E-01 , 
  33.64600 ,     0.138745953345147E-01 ,    -0.302038548466547E-04 ,     0.813400738886465E-02 ,    -0.400660506424290E-02 ,    -0.466168710694066E-02 ,    -0.116923184339989E-01 , 
  33.66600 ,     0.121451769310654E-01 ,     0.840037853643713E-02 ,     0.130474951582434E-01 ,    -0.127943387172200E-03 ,    -0.582531194987171E-02 ,    -0.751817065203834E-02 , 
  33.68600 ,     0.941766423880466E-02 ,     0.165278171152642E-01 ,     0.173750346136012E-01 ,     0.295448858595632E-02 ,    -0.588323136857349E-02 ,    -0.323367247179466E-02 , 
  33.70600 ,     0.567065232798333E-02 ,     0.237329391512353E-01 ,     0.207037663103942E-01 ,     0.512714328880328E-02 ,    -0.475339496246255E-02 ,     0.837666313183210E-03 , 
  33.72600 ,     0.972843620494239E-03 ,     0.294603212713053E-01 ,     0.226955992751421E-01 ,     0.635014494057132E-02 ,    -0.244903656570949E-02 ,     0.439287533889872E-02 , 
  33.74600 ,    -0.451414435062585E-02 ,     0.332710999331843E-01 ,     0.231185912694396E-01 ,     0.665953015282166E-02 ,     0.919134113956658E-03 ,     0.717823985057167E-02 , 
  33.76600 ,    -0.105415987867750E-01 ,     0.348856221043247E-01 ,     0.218690699388462E-01 ,     0.616298266910712E-02 ,     0.514896659377124E-02 ,     0.901324475673186E-02 , 
  33.78600 ,    -0.167880737111426E-01 ,     0.342118137118573E-01 ,     0.189824574245392E-01 ,     0.502931344097275E-02 ,     0.996078083894520E-02 ,     0.980735631129260E-02 , 
  33.80600 ,    -0.228813930691473E-01 ,     0.313564647920968E-01 ,     0.146317916550548E-01 ,     0.347251933205696E-02 ,     0.150181064899102E-01 ,     0.956795944887822E-02 , 
  33.82600 ,    -0.284266342895544E-01 ,     0.266182210812736E-01 ,     0.911405872449767E-02 ,     0.173177535477188E-02 ,     0.199535896980355E-01 ,     0.839864682981844E-02 , 
  33.84600 ,    -0.330378029835406E-01 ,     0.204627821925662E-01 ,     0.282555864379521E-02 ,     0.491251085702376E-04 ,     0.243979360034721E-01 ,     0.648801629751098E-02 , 
  33.86600 ,    -0.363704747925839E-01 ,     0.134824753218856E-01 ,    -0.377148090415668E-02 ,    -0.135311022739806E-02 ,     0.280094709316012E-01 ,     0.409008124178024E-02 , 
  33.88600 ,    -0.381524866049449E-01 ,     0.634384335223262E-02 ,    -0.101880424312533E-01 ,    -0.229311114813582E-02 ,     0.305018243778792E-01 ,     0.149823894099983E-02 , 
  33.90600 ,    -0.382098316045496E-01 ,    -0.271981178818463E-03 ,    -0.159497000663320E-01 ,    -0.264655626192964E-02 ,     0.316673880827068E-01 ,    -0.984608585427964E-03 , 
  33.92600 ,    -0.364852515548534E-01 ,    -0.573065612389035E-02 ,    -0.206365520937280E-01 ,    -0.235817588031917E-02 ,     0.313945454929025E-01 ,    -0.307679349880121E-02 , 
  33.94600 ,    -0.330476009081224E-01 ,    -0.950212366107106E-02 ,    -0.239181661206203E-01 ,    -0.144667839708535E-02 ,     0.296771993276756E-01 ,    -0.454639614909725E-02 , 
  33.96600 ,    -0.280908329754931E-01 ,    -0.112089234854948E-01 ,    -0.255804741792803E-01 ,    -0.246485291867122E-05 ,     0.266157776397477E-01 ,    -0.523465945041044E-02 , 
  33.98600 ,    -0.219223613642906E-01 ,    -0.106608690261534E-01 ,    -0.255423064774151E-01 ,     0.182178250546198E-02 ,     0.224096259394389E-01 ,    -0.507192622006224E-02 , 
  34.00600 ,    -0.149414996298956E-01 ,    -0.787288299405780E-02 ,    -0.238602080759717E-01 ,     0.382687234227179E-02 ,     0.173414266277223E-01 ,    -0.408445867834524E-02 , 
  34.02600 ,    -0.760959190686399E-02 ,    -0.306433778544807E-02 ,    -0.207212526728920E-01 ,     0.578784707626313E-02 ,     0.117549627703611E-01 ,    -0.239140332326948E-02 , 
  34.04600 ,    -0.414232353727329E-03 ,     0.336005281192294E-02 ,    -0.164246522432386E-01 ,     0.747779723446902E-02 ,     0.602810182698431E-02 ,    -0.192147157698176E-03 , 
  34.06600 ,     0.616944342427680E-02 ,     0.108460502989231E-01 ,    -0.113539604299973E-01 ,     0.869250526685175E-02 ,     0.543267831767141E-03 ,     0.225472405734165E-02 , 
  34.08600 ,     0.117170841897261E-01 ,     0.187391470322848E-01 ,    -0.594249011848904E-02 ,     0.927353701507227E-02 ,    -0.434213565925562E-02 ,     0.465880368932929E-02 , 
  34.10600 ,     0.158897206715390E-01 ,     0.263427683109175E-01 ,    -0.635137754920677E-03 ,     0.912748074718511E-02 ,    -0.832291012561307E-02 ,     0.672886356219339E-02 , 
  34.12600 ,     0.184615566133995E-01 ,     0.329801245327964E-01 ,     0.414992100437510E-02 ,     0.823933485863931E-02 ,    -0.111686434930536E-01 ,     0.820437115563134E-02 , 
  34.14600 ,     0.193384250101729E-01 ,     0.380541045399726E-01 ,     0.805624896889517E-02 ,     0.667854330920421E-02 ,    -0.127398966868760E-01 ,     0.888433636297972E-02 , 
  34.16600 ,     0.185651690827244E-01 ,     0.410998070996291E-01 ,     0.108178245389205E-01 ,     0.459683090691890E-02 ,    -0.129967713236051E-01 ,     0.865052941861209E-02 , 
  34.18600 ,     0.163211652812147E-01 ,     0.418250096805858E-01 ,     0.122789600298778E-01 ,     0.221774143449117E-02 ,    -0.119992991549518E-01 ,     0.748263598653501E-02 , 
  34.20600 ,     0.129042487889001E-01 ,     0.401350042186655E-01 ,     0.124038895486148E-01 ,    -0.181437385087640E-03 ,    -0.989979564054918E-02 ,     0.546368511565313E-02 , 
  34.22600 ,     0.870433703235320E-02 ,     0.361396808365100E-01 ,     0.112754302979628E-01 ,    -0.229393907510958E-02 ,    -0.692799674522592E-02 ,     0.277502743293867E-02 , 
  34.24600 ,     0.416897940375859E-02 ,     0.301423757136573E-01 ,     0.908313267018405E-02 ,    -0.381192355426093E-02 ,    -0.337039077215863E-02 ,    -0.318836045799126E-03 , 
  34.26600 ,    -0.236194338351214E-03 ,     0.226116655295273E-01 ,     0.610228696966328E-02 ,    -0.445651772240250E-02 ,     0.454384710520577E-03 ,    -0.349426887410845E-02 , 
  34.28600 ,    -0.406866869201703E-02 ,     0.141388334220382E-01 ,     0.266596011814156E-02 ,    -0.400675179232402E-02 ,     0.422192457174019E-02 ,    -0.639916287235297E-02 , 
  34.30600 ,    -0.694824159307291E-02 ,     0.538500829130086E-02 ,    -0.867178495996931E-03 ,    -0.232466272231999E-02 ,     0.762796745595572E-02 ,    -0.868736940372923E-02 , 
  34.32600 ,    -0.859073505792180E-02 ,    -0.297712542302314E-02 ,    -0.414616758133023E-02 ,     0.625901770529318E-03 ,     0.104116923210086E-01 ,    -0.100536025970457E-01 , 
  34.34600 ,    -0.883318547209514E-02 ,    -0.103217159666460E-01 ,    -0.685910611013591E-02 ,     0.476875010550980E-02 ,     0.123745436091591E-01 ,    -0.102654186565520E-01 , 
  34.36600 ,    -0.764822035272508E-02 ,    -0.161229610362634E-01 ,    -0.875972284124112E-02 ,     0.991436815980529E-02 ,     0.133931696310088E-01 ,    -0.918910197465933E-02 , 
  34.38600 ,    -0.514628018912656E-02 ,    -0.199984309835146E-01 ,    -0.968686887112741E-02 ,     0.157689560841304E-01 ,     0.134256100966822E-01 ,    -0.680682332262348E-02 , 
  34.40600 ,    -0.156542460448715E-02 ,    -0.217387526107192E-01 ,    -0.957537242668963E-02 ,     0.219530566522549E-01 ,     0.125104784048733E-01 ,    -0.322322940066298E-02 , 
  34.42600 ,     0.275042518593092E-02 ,    -0.213212169486473E-01 ,    -0.845755807049599E-02 ,     0.280284825393219E-01 ,     0.107594965056512E-01 ,     0.133939725159862E-02 , 
  34.44600 ,     0.738291133215826E-02 ,    -0.189063905904999E-01 ,    -0.645563958307389E-02 ,     0.335314765574834E-01 ,     0.834430036799630E-02 ,     0.655719552830515E-02 , 
  34.46600 ,     0.118775546291753E-01 ,    -0.148183892890520E-01 ,    -0.376605902684742E-02 ,     0.380094323954132E-01 ,     0.547889399827695E-02 ,     0.120307220670083E-01 , 
  34.48600 ,     0.157855466494730E-01 ,    -0.951096637710199E-02 ,    -0.637581703857504E-03 ,     0.410581214771091E-01 ,     0.239945172774462E-02 ,     0.173186518870186E-01 , 
  34.50600 ,     0.187052725655917E-01 ,    -0.352283868530500E-02 ,     0.265450062277107E-02 ,     0.423562524391278E-01 ,    -0.656672078791256E-03 ,     0.219761927824974E-01 , 
  34.52600 ,     0.203198215137671E-01 ,     0.257339673864160E-02 ,     0.583540619318783E-02 ,     0.416943485373298E-01 ,    -0.347087834466459E-02 ,     0.255947407321380E-01 , 
  34.54600 ,     0.204270817732042E-01 ,     0.822389303256750E-02 ,     0.865645458235671E-02 ,     0.389953553218988E-01 ,    -0.586053157263570E-02 ,     0.278391425712372E-01 , 
  34.56600 ,     0.189596669144355E-01 ,     0.129428236462815E-01 ,     0.109167597013104E-01 ,     0.343250522000266E-01 ,    -0.769208653029675E-02 ,     0.284791096053507E-01 , 
  34.58600 ,     0.159928192804264E-01 ,     0.163538002911179E-01 ,     0.124790389276758E-01 ,     0.278911816276043E-01 ,    -0.888920408326633E-02 ,     0.274118271585741E-01 , 
  34.60600 ,     0.117395084820867E-01 ,     0.182197770216334E-01 ,     0.132782054792417E-01 ,     0.200311565521114E-01 ,    -0.943541722222374E-02 ,     0.246735851055859E-01 , 
  34.62600 ,     0.653308891634072E-02 ,     0.184589389966788E-01 ,     0.133221803855545E-01 ,     0.111891779695764E-01 ,    -0.937141624039705E-02 ,     0.204392417263985E-01 , 
  34.64600 ,     0.798998372693958E-03 ,     0.171454499506985E-01 ,     0.126851674221049E-01 ,     0.188450467983780E-02 ,    -0.878750029213630E-02 ,     0.150094365729096E-01 , 
  34.66600 ,    -0.498203147772479E-02 ,     0.144953895177960E-01 ,     0.114943978159201E-01 ,    -0.732661415673217E-02 ,    -0.781214845484465E-02 ,     0.878658517155877E-02 , 
  34.68600 ,    -0.103160121462433E-01 ,     0.108396107598114E-01 ,     0.991199562633651E-02 ,    -0.158922749310096E-01 ,    -0.659796254815699E-02 ,     0.224171554853055E-02 , 
  34.70600 ,    -0.147392615607175E-01 ,     0.658645745205551E-02 ,     0.811407664114459E-02 ,    -0.233061579317936E-01 ,    -0.530640327738119E-02 ,    -0.412495173690421E-02 , 
  34.72600 ,    -0.178596241637290E-01 ,     0.217818769153306E-02 ,     0.626942964914402E-02 ,    -0.291452931522223E-01 ,    -0.409277081070294E-02 ,    -0.982620038572447E-02 , 
  34.74600 ,    -0.193916773865240E-01 ,    -0.195452661390352E-02 ,     0.452011848779686E-02 ,    -0.331012600550338E-01 ,    -0.309277430577438E-02 ,    -0.144290517448206E-01 , 
  34.76600 ,    -0.191827820130089E-01 ,    -0.543555986742471E-02 ,     0.296609074510090E-02 ,    -0.350022759677320E-01 ,    -0.241180855983969E-02 ,    -0.175913755145949E-01 , 
  34.78600 ,    -0.172276437578028E-01 ,    -0.797962360135511E-02 ,     0.165541316038804E-02 ,    -0.348243952051601E-01 ,    -0.211773697922141E-02 ,    -0.190906333448635E-01 , 
  34.80600 ,    -0.136700720952676E-01 ,    -0.941848644670758E-02 ,     0.581124587229745E-03 ,    -0.326909607263762E-01 ,    -0.223760328374814E-02 ,    -0.188422209361826E-01 , 
  34.82600 ,    -0.879175820609349E-02 ,    -0.971476505593830E-02 ,    -0.315029116269926E-03 ,    -0.288604416064600E-01 ,    -0.275829868724755E-02 ,    -0.169058135632850E-01 , 
  34.84600 ,    -0.298904454991056E-02 ,    -0.896218197933506E-02 ,    -0.113246235511360E-02 ,    -0.237037659906002E-01 ,    -0.363083578199709E-02 ,    -0.134792014629885E-01 , 
  34.86600 ,     0.326027947735022E-02 ,    -0.737252754895693E-02 ,    -0.199639662382089E-02 ,    -0.176731351025389E-01 ,    -0.477756039171020E-02 ,    -0.888022539950158E-02 , 
  34.88600 ,     0.943724335792682E-02 ,    -0.525085999616944E-02 ,    -0.303903139747003E-02 ,    -0.112650030324125E-01 ,    -0.610139663807782E-02 ,    -0.351848557043539E-02 , 
  34.90600 ,     0.150254946710752E-01 ,    -0.296160649935881E-02 ,    -0.437936652504939E-02 ,    -0.498036910931188E-02 ,    -0.749608725600745E-02 ,     0.214059834657929E-02 , 
  34.92600 ,     0.195548048015973E-01 ,    -0.889080666454338E-03 ,    -0.610396322986126E-02 ,     0.714284319418580E-03 ,    -0.885636862423035E-02 ,     0.761613377716300E-02 , 
  34.94600 ,     0.226404977067630E-01 ,     0.603569901819970E-03 ,    -0.825085086040867E-02 ,     0.542218015793174E-02 ,    -0.100871044841222E-01 ,     0.124529012531005E-01 , 
  34.96600 ,     0.240153985885239E-01 ,     0.121287259795292E-02 ,    -0.107984748913641E-01 ,     0.884471520461801E-02 ,    -0.111105797237069E-01 ,     0.162596582096231E-01 , 
  34.98600 ,     0.235515803854027E-01 ,     0.727185338460451E-03 ,    -0.136610697566898E-01 ,     0.108009884898249E-01 ,    -0.118714029422404E-01 ,     0.187412553927923E-01 , 
  35.00600 ,     0.212701047965218E-01 ,    -0.950639330825578E-03 ,    -0.166911795967083E-01 ,     0.112369779712479E-01 ,    -0.123387546885804E-01 ,     0.197218176642545E-01 , 
  35.02600 ,     0.173380268417540E-01 ,    -0.379224858327124E-02 ,    -0.196893077003182E-01 ,     0.102238741675643E-01 ,    -0.125060152481453E-01 ,     0.191570806256995E-01 , 
  35.04600 ,     0.120530601255788E-01 ,    -0.764543726323021E-02 ,    -0.224199265070881E-01 ,     0.794602683903899E-02 ,    -0.123880800580803E-01 ,     0.171349770146526E-01 , 
  35.06600 ,     0.581738198713642E-02 ,    -0.122481881793081E-01 ,    -0.246324005723342E-01 ,     0.467985137381071E-02 ,    -0.120168943797469E-01 ,     0.138646382175830E-01 , 
  35.08600 ,    -0.897003496030510E-03 ,    -0.172536259024074E-01 ,    -0.260848342486518E-01 ,     0.765796574505114E-03 ,    -0.114358903504689E-01 ,     0.965501713078317E-02 , 
  35.10600 ,    -0.758821442860749E-02 ,    -0.222633448089346E-01 ,    -0.265685097093838E-01 ,    -0.342397034269727E-02 ,    -0.106940760749398E-01 ,     0.488525358835323E-02 , 
  35.12600 ,    -0.137661980008144E-01 ,    -0.268657706719302E-01 ,    -0.259304658169956E-01 ,    -0.751919898108375E-02 ,    -0.984050469963148E-02 ,    -0.303898602343278E-04 , 
  35.14600 ,    -0.189925414360404E-01 ,    -0.306757482963962E-01 ,    -0.240918978046535E-01 ,    -0.111835127645710E-01 ,    -0.891974779781741E-02 ,    -0.467975800648159E-02 , 
  35.16600 ,    -0.229149621318274E-01 ,    -0.333714578785484E-01 ,    -0.210604210625485E-01 ,    -0.141419227380372E-01 ,    -0.796882694459309E-02 ,    -0.868880565990816E-02 , 
  35.18600 ,    -0.252935856007854E-01 ,    -0.347250552223309E-01 ,    -0.169348054573924E-01 ,    -0.162016101736327E-01 ,    -0.701584200969347E-02 ,    -0.117531640262017E-01 , 
  35.20600 ,    -0.260169053806956E-01 ,    -0.346240736932337E-01 ,    -0.119014955054430E-01 ,    -0.172643626848103E-01 ,    -0.608030070419893E-02 ,    -0.136625375570241E-01 , 
  35.22600 ,    -0.251062819855665E-01 ,    -0.330815530387521E-01 ,    -0.622301757999911E-02 ,    -0.173298520071369E-01 ,    -0.517492894133877E-02 ,    -0.143159159720521E-01 , 
  35.24600 ,    -0.227088880257609E-01 ,    -0.302339790392060E-01 ,    -0.219161395629591E-03 ,    -0.164897998524420E-01 ,    -0.430855162459083E-02 ,    -0.137264752868257E-01 , 
  35.26600 ,    -0.190800466883665E-01 ,    -0.263273175896557E-01 ,     0.575746793146711E-02 ,    -0.149139114419429E-01 ,    -0.348950011561878E-02 ,    -0.120160160925009E-01 , 
  35.28600 ,    -0.145568457538537E-01 ,    -0.216925895245866E-01 ,     0.113493689341737E-01 ,    -0.128291881956439E-01 ,    -0.272894066769880E-02 ,    -0.939975452270641E-02 , 
  35.30600 ,    -0.952565497366854E-02 ,    -0.167134451016581E-01 ,     0.162230166359920E-01 ,    -0.104947959064661E-01 ,    -0.204353404984906E-02 ,    -0.616315105136718E-02 , 
