 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
   3.72600 ,     0.127378962426349E+01 ,    -0.775077920032058E+01 ,    -0.837453230410206E+00 ,     0.127378962426349E+01 ,     0.206510870979737E+01 ,    -0.133705612185643E+00 , 
   3.74600 ,     0.931591288006011E-01 ,    -0.426482468669586E+01 ,    -0.853478139881831E+00 ,     0.931591288006011E-01 ,     0.103931487075483E+01 ,    -0.537932383654354E+00 , 
   3.76600 ,    -0.743281438639132E+00 ,    -0.627042792193507E+00 ,    -0.106115811334657E+01 ,    -0.743281438639132E+00 ,     0.339292285629375E-02 ,    -0.955199221777423E+00 , 
   3.78600 ,    -0.117087686867241E+01 ,     0.298220646272127E+01 ,    -0.143175584301390E+01 ,    -0.117087686867241E+01 ,    -0.999195563463816E+00 ,    -0.134479618490007E+01 , 
   3.80600 ,    -0.116282178579766E+01 ,     0.638513199544603E+01 ,    -0.192253067178172E+01 ,    -0.116282178579766E+01 ,    -0.192842874038351E+01 ,    -0.166929437645370E+01 , 
   3.82600 ,    -0.732205307296245E+00 ,     0.941829270958805E+01 ,    -0.248087760276976E+01 ,    -0.732205307296245E+00 ,    -0.274964056503136E+01 ,    -0.189798683761192E+01 , 
   3.84600 ,     0.693806451893996E-01 ,     0.119432755741910E+02 ,    -0.304921344774129E+01 ,     0.693806451893996E-01 ,    -0.343502060051289E+01 ,    -0.200968208343106E+01 , 
   3.86600 ,     0.115652464224505E+01 ,     0.138554423185891E+02 ,    -0.357017967854006E+01 ,     0.115652464224505E+01 ,    -0.396464473008971E+01 ,    -0.199461157161169E+01 , 
   3.88600 ,     0.241754414565065E+01 ,     0.150900780115136E+02 ,    -0.399170984219265E+01 ,     0.241754414565065E+01 ,    -0.432701589192722E+01 ,    -0.185529184624488E+01 , 
   3.90600 ,     0.372423017820904E+01 ,     0.156254929926013E+02 ,    -0.427152650029684E+01 ,     0.372423017820904E+01 ,    -0.451912354178808E+01 ,    -0.160627427412821E+01 , 
   3.92600 ,     0.494293713019016E+01 ,     0.154828852043474E+02 ,    -0.438068688575063E+01 ,     0.494293713019016E+01 ,    -0.454605617898171E+01 ,    -0.127281221377037E+01 , 
   3.94600 ,     0.594605943806758E+01 ,     0.147230404461624E+02 ,    -0.430588298691866E+01 ,     0.594605943806758E+01 ,    -0.442022182656837E+01 ,    -0.888568845256581E+00 , 
   3.96600 ,     0.662291337139726E+01 ,     0.134402096228387E+02 ,    -0.405031296596031E+01 ,     0.662291337139726E+01 ,    -0.416024631231858E+01 ,    -0.492570853507787E+00 , 
   3.98600 ,     0.688910339866952E+01 ,     0.117537316895703E+02 ,    -0.363306698946873E+01 ,     0.688910339866952E+01 ,    -0.378962855057554E+01 ,    -0.125676860089312E+00 , 
   4.00600 ,     0.669359231289336E+01 ,     0.979814860677515E+01 ,    -0.308710072996588E+01 ,     0.669359231289336E+01 ,    -0.333523620720587E+01 ,     0.173130284320532E+00 , 
   4.02600 ,     0.602289948989834E+01 ,     0.771266883458173E+01 ,    -0.245599270716130E+01 ,     0.602289948989834E+01 ,    -0.282572487524807E+01 ,     0.370304691858578E+00 , 
   4.04600 ,     0.490210381312069E+01 ,     0.563086946141086E+01 ,    -0.178978666110427E+01 ,     0.490210381312069E+01 ,    -0.228996009543814E+01 ,     0.440843496970720E+00 , 
   4.06600 ,     0.339260457183636E+01 ,     0.367148167447594E+01 ,    -0.114029824808529E+01 ,     0.339260457183636E+01 ,    -0.175551514561716E+01 ,     0.370669358555264E+00 , 
   4.08600 ,     0.158687081997945E+01 ,     0.193098480711357E+01 ,    -0.556309847691145E+00 ,     0.158687081997945E+01 ,    -0.124730932428935E+01 ,     0.158083708199051E+00 , 
   4.10600 ,    -0.399336655673151E+00 ,     0.478552217390004E+00 ,    -0.790844258061906E-01 ,    -0.399336655673151E+00 ,    -0.786442115496597E+00 ,    -0.185835169095182E+00 , 
   4.12600 ,    -0.243657803436726E+01 ,    -0.646335009743513E+00 ,     0.261401268879414E+00 ,    -0.243657803436726E+01 ,    -0.389268571135629E+00 ,    -0.637925165536146E+00 , 
   4.14600 ,    -0.439234298239792E+01 ,    -0.143354180262977E+01 ,     0.449169575564375E+00 ,    -0.439234298239792E+01 ,    -0.667506865668371E-01 ,    -0.116466794375639E+01 , 
   4.16600 ,    -0.614174419550483E+01 ,    -0.189938742355175E+01 ,     0.483661091011599E+00 ,    -0.614174419550483E+01 ,     0.175891502759634E+00 ,    -0.172480733782721E+01 , 
   4.18600 ,    -0.757739248833130E+01 ,    -0.208162467646951E+01 ,     0.379735964583415E+00 ,    -0.757739248833130E+01 ,     0.339217000352042E+00 ,    -0.227264018638816E+01 , 
   4.20600 ,    -0.861763473599911E+01 ,    -0.203289167788565E+01 ,     0.166259318154780E+00 ,    -0.861763473599911E+01 ,     0.429289307220575E+00 ,    -0.276170536656318E+01 , 
   4.22600 ,    -0.921248968833840E+01 ,    -0.181336252165612E+01 ,    -0.116601546876918E+00 ,    -0.921248968833840E+01 ,     0.457103481454170E+00 ,    -0.314856426069742E+01 , 
   4.24600 ,    -0.934682496427909E+01 ,    -0.148337594727641E+01 ,    -0.421126363559376E+00 ,    -0.934682496427909E+01 ,     0.437741612367049E+00 ,    -0.339635923046595E+01 , 
   4.26600 ,    -0.904056251713786E+01 ,    -0.109679766061468E+01 ,    -0.696503137620183E+00 ,    -0.904056251713786E+01 ,     0.389297327695232E+00 ,    -0.347785626412607E+01 , 
   4.28600 ,    -0.834595786673240E+01 ,    -0.695775106041829E+00 ,    -0.893604021210779E+00 ,    -0.834595786673240E+01 ,     0.331623358704296E+00 ,    -0.337772196971798E+01 , 
   4.30600 ,    -0.734224787819877E+01 ,    -0.307383056119346E+00 ,    -0.969650531425673E+00 ,    -0.734224787819877E+01 ,     0.284968350992339E+00 ,    -0.309384964701670E+01 , 
   4.32600 ,    -0.612818139474040E+01 ,     0.575497735712474E-01 ,    -0.892352400763271E+00 ,    -0.612818139474040E+01 ,     0.268579009623610E+00 ,    -0.263762873208898E+01 , 
   4.34600 ,    -0.481311812439051E+01 ,     0.403378330635368E+00 ,    -0.643150500719939E+00 ,    -0.481311812439051E+01 ,     0.299350211408542E+00 ,    -0.203313970861013E+01 , 
   4.36600 ,    -0.350748988112597E+01 ,     0.746527956626102E+00 ,    -0.219272895869686E+00 ,    -0.350748988112597E+01 ,     0.390607859916671E+00 ,    -0.131534522428845E+01 , 
   4.38600 ,    -0.231345629266446E+01 ,     0.111073542779906E+01 ,     0.365582794929175E+00 ,    -0.231345629266446E+01 ,     0.551106145085387E+00 ,    -0.527430234268703E+00 , 
   4.40600 ,    -0.131655240722728E+01 ,     0.152122856527106E+01 ,     0.108200712003277E+01 ,    -0.131655240722728E+01 ,     0.784311970554847E+00 ,     0.282487277612757E+00 , 
   4.42600 ,    -0.579022616514478E+00 ,     0.199854854051940E+01 ,     0.188701684924836E+01 ,    -0.579022616514478E+00 ,     0.108803454269618E+01 ,     0.106500369399408E+01 , 
   4.44600 ,    -0.135374191584168E+00 ,     0.255276723828462E+01 ,     0.272739285663259E+01 ,    -0.135374191584168E+00 ,     0.145443791322151E+01 ,     0.177313717389367E+01 , 
   4.46600 ,     0.952039017054401E-02 ,     0.317882303333402E+01 ,     0.354393255781674E+01 ,     0.952039017054401E-02 ,     0.187044962288791E+01 ,     0.236579516860134E+01 , 
   4.48600 ,    -0.120328315978696E+00 ,     0.385359389725643E+01 ,     0.427625201518204E+01 ,    -0.120328315978696E+00 ,     0.231855102318668E+01 ,     0.281072523812846E+01 , 
   4.50600 ,    -0.475295977798573E+00 ,     0.453515601767527E+01 ,     0.486772530957890E+01 ,    -0.475295977798573E+00 ,     0.277790630996476E+01 ,     0.308671821378641E+01 , 
   4.52600 ,    -0.985583013604476E+00 ,     0.516445478584726E+01 ,     0.527013746086322E+01 ,    -0.985583013604476E+00 ,     0.322576003644751E+01 ,     0.318489730270732E+01 , 
   4.54600 ,    -0.156829272591896E+01 ,     0.566936394984948E+01 ,     0.544765296383389E+01 ,    -0.156829272591896E+01 ,     0.363900923929351E+01 ,     0.310900440058294E+01 , 
   4.56600 ,    -0.213548792208501E+01 ,     0.597085205646676E+01 ,     0.537976252176636E+01 ,    -0.213548792208501E+01 ,     0.399583855809266E+01 ,     0.287467904048257E+01 , 
   4.58600 ,    -0.260249392847195E+01 ,     0.599073815483648E+01 ,     0.506296038035115E+01 ,    -0.260249392847195E+01 ,     0.427729677281124E+01 ,     0.250780894407678E+01 , 
   4.60600 ,    -0.289571040853486E+01 ,     0.566032490806801E+01 ,     0.451101579245579E+01 ,    -0.289571040853486E+01 ,     0.446869240231729E+01 ,     0.204210705879224E+01 , 
   4.62600 ,    -0.295925354675796E+01 ,     0.492906694126998E+01 ,     0.375382472123590E+01 ,    -0.295925354675796E+01 ,     0.456069506719795E+01 ,     0.151613196523795E+01 , 
   4.64600 ,    -0.275986748416346E+01 ,     0.377238004641860E+01 ,     0.283495107468435E+01 ,    -0.275986748416346E+01 ,     0.455004806430200E+01 ,     0.970011555068419E+00 , 
   4.66600 ,    -0.228970793807533E+01 ,     0.219773029810173E+01 ,     0.180807969610265E+01 ,    -0.228970793807533E+01 ,     0.443982500535586E+01 ,     0.442150484709991E+00 , 
   4.68600 ,    -0.156679638743977E+01 ,     0.248260820747227E+00 ,     0.732696090558760E+00 ,    -0.156679638743977E+01 ,     0.423919758647602E+01 ,    -0.338014021074185E-01 , 
   4.70600 ,    -0.633152279658548E+00 ,    -0.199659055313577E+01 ,    -0.330627655854550E+00 ,    -0.633152279658548E+00 ,     0.396272002026727E+01 ,    -0.431469197122549E+00 , 
   4.72600 ,     0.449185204803081E+00 ,    -0.442377306391495E+01 ,    -0.132493067865566E+01 ,     0.449185204803081E+00 ,     0.362917530382375E+01 ,    -0.733558717502743E+00 , 
   4.74600 ,     0.160385301977466E+01 ,    -0.689259922528235E+01 ,    -0.220114054111763E+01 ,     0.160385301977466E+01 ,     0.326006597874127E+01 ,    -0.932809354153536E+00 , 
   4.76600 ,     0.274704192722860E+01 ,    -0.924370239836459E+01 ,    -0.292156699342838E+01 ,     0.274704192722860E+01 ,     0.287786405569767E+01 ,    -0.103203068654272E+01 , 
   4.78600 ,     0.379492717494594E+01 ,    -0.113103701434276E+02 ,    -0.346232273679154E+01 ,     0.379492717494594E+01 ,     0.250415834832774E+01 ,    -0.104323943287905E+01 , 
   4.80600 ,     0.467098757707896E+01 ,    -0.129313981970441E+02 ,    -0.381448009463122E+01 ,     0.467098757707896E+01 ,     0.215785022537774E+01 ,    -0.985990870727826E+00 , 
   4.82600 ,     0.531257174255558E+01 ,    -0.139644277122125E+02 ,    -0.398388718683376E+01 ,     0.531257174255558E+01 ,     0.185354923731310E+01 ,    -0.885067543703980E+00 , 
   4.84600 ,     0.567614940511091E+01 ,    -0.142986324254894E+02 ,    -0.398968781775061E+01 ,     0.567614940511091E+01 ,     0.160030772009722E+01 ,    -0.767742076796772E+00 , 
   4.86600 ,     0.574081274711400E+01 ,    -0.138656242681604E+02 ,    -0.386170500853905E+01 ,     0.574081274711400E+01 ,     0.140080895001008E+01 ,    -0.660865756654696E+00 , 
   4.88600 ,     0.550975510637870E+01 ,    -0.126475486895648E+02 ,    -0.363694858737988E+01 ,     0.550975510637870E+01 ,     0.125108843753018E+01 ,    -0.588047356127018E+00 , 
   4.90600 ,     0.500963745809433E+01 ,    -0.106815386938547E+02 ,    -0.335558355296554E+01 ,     0.500963745809433E+01 ,     0.114082520041637E+01 ,    -0.567176549278915E+00 , 
   4.92600 ,     0.428794002602095E+01 ,    -0.805997473288389E+01 ,    -0.305674129839943E+01 ,     0.428794002602095E+01 ,     0.105419280774336E+01 ,    -0.608514190259300E+00 , 
   4.94600 ,     0.340857074953940E+01 ,    -0.492633402928793E+01 ,    -0.277456627060201E+01 ,     0.340857074953940E+01 ,     0.971212579154041E+00 ,    -0.713520597221535E+00 , 
   4.96600 ,     0.244614902843441E+01 ,    -0.146677977140294E+01 ,    -0.253486543518072E+01 ,     0.244614902843441E+01 ,     0.869507639087028E+00 ,    -0.874527280642335E+00 , 
   4.98600 ,     0.147948986310397E+01 ,     0.210199330977896E+01 ,    -0.235266942070744E+01 ,     0.147948986310397E+01 ,     0.726320425418791E+00 ,    -0.107528299277031E+01 , 
   5.00600 ,     0.584871680093141E+00 ,     0.554780712179404E+01 ,    -0.223092782240870E+01 ,     0.584871680093141E+00 ,     0.520631025025803E+00 ,    -0.129232798824142E+01 , 
   5.02600 ,    -0.170323269076555E+00 ,     0.863982145902803E+01 ,    -0.216045474847025E+01 ,    -0.170323269076555E+00 ,     0.235201764502402E+00 ,    -0.149707758867235E+01 , 
   5.04600 ,    -0.733053336078813E+00 ,     0.111658243284087E+02 ,    -0.212112397704625E+01 ,    -0.733053336078813E+00 ,    -0.141623883175751E+00 ,    -0.165843376339044E+01 , 
   5.06600 ,    -0.106869704090781E+01 ,     0.129486095373932E+02 ,    -0.208419666010431E+01 ,    -0.106869704090781E+01 ,    -0.614522765934893E+00 ,    -0.174569678703881E+01 , 
   5.08600 ,    -0.116344833748738E+01 ,     0.138600965442005E+02 ,    -0.201555892557976E+01 ,    -0.116344833748738E+01 ,    -0.118031796006704E+01 ,    -0.173152206288230E+01 , 
   5.10600 ,    -0.102486336036754E+01 ,     0.138319984608850E+02 ,    -0.187956156845448E+01 ,    -0.102486336036754E+01 ,    -0.182771162314074E+01 ,    -0.159466216575884E+01 , 
   5.12600 ,    -0.680560297316300E+00 ,     0.128620986512365E+02 ,    -0.164309701211656E+01 ,    -0.680560297316300E+00 ,    -0.253765823325176E+01 ,    -0.132225144051647E+01 , 
   5.14600 ,    -0.175235606746361E+00 ,     0.110155350535474E+02 ,    -0.127952504809396E+01 ,    -0.175235606746361E+00 ,    -0.328435922697048E+01 ,    -0.911428567644759E+00 , 
   5.16600 ,     0.433697131826684E+00 ,     0.842088709655919E+01 ,    -0.772070700078923E+00 ,     0.433697131826684E+00 ,    -0.403680874008627E+01 ,    -0.370148089443720E+00 , 
   5.18600 ,     0.108142712327998E+01 ,     0.526128044297835E+01 ,    -0.116363877408187E+00 ,     0.108142712327998E+01 ,    -0.476077440028486E+01 ,     0.282899789487872E+00 , 
   5.20600 ,     0.170153405058288E+01 ,     0.176113474995080E+01 ,     0.678132858037375E+00 ,     0.170153405058288E+01 ,    -0.542106090353358E+01 ,     0.101926658888588E+01 , 
   5.22600 ,     0.223172563914842E+01 ,    -0.183045549516725E+01 ,     0.158796197109471E+01 ,     0.223172563914842E+01 ,    -0.598388060049382E+01 ,     0.180254986044595E+01 , 
   5.24600 ,     0.261902689032592E+01 ,    -0.525842854949435E+01 ,     0.257681306782978E+01 ,     0.261902689032592E+01 ,    -0.641914659837265E+01 ,     0.259088434199516E+01 , 
   5.26600 ,     0.282398622090217E+01 ,    -0.828108609328689E+01 ,     0.359788972620006E+01 ,     0.282398622090217E+01 ,    -0.670251072389184E+01 ,     0.333992189110077E+01 , 
   5.28600 ,     0.282356411675072E+01 ,    -0.106885135195273E+02 ,     0.459730918012757E+01 ,     0.282356411675072E+01 ,    -0.681699049711872E+01 ,     0.400606082566862E+01 , 
   5.30600 ,     0.261249727154309E+01 ,    -0.123186138551060E+02 ,     0.551824754159959E+01 ,     0.261249727154309E+01 ,    -0.675406410901493E+01 ,     0.454966411824742E+01 , 
   5.32600 ,     0.220307340493175E+01 ,    -0.130694590908142E+02 ,     0.630547312450060E+01 ,     0.220307340493175E+01 ,    -0.651415719383685E+01 ,     0.493800655131098E+01 , 
   5.34600 ,     0.162339585807790E+01 ,    -0.129069508833022E+02 ,     0.690987202299490E+01 ,     0.162339585807790E+01 ,    -0.610649597319990E+01 ,     0.514771330135590E+01 , 
   5.36600 ,     0.914349627585000E+00 ,    -0.118671561257488E+02 ,     0.729256693861999E+01 ,     0.914349627585000E+00 ,    -0.554835362779680E+01 ,     0.516649450160832E+01 , 
   5.38600 ,     0.125590033255430E+00 ,    -0.100531113061076E+02 ,     0.742826273069736E+01 ,     0.125590033255430E+00 ,    -0.486376591304079E+01 ,     0.499403849821672E+01 , 
   5.40600 ,    -0.689047608847516E+00 ,    -0.762633758248857E+01 ,     0.730751747957509E+01 ,    -0.689047608847516E+00 ,    -0.408183376553583E+01 ,     0.464199578343422E+01 , 
   5.42600 ,    -0.147628029552877E+01 ,    -0.479373893078140E+01 ,     0.693773025542431E+01 ,    -0.147628029552877E+01 ,    -0.323476133278650E+01 ,     0.413306007177330E+01 , 
   5.44600 ,    -0.218781704035016E+01 ,    -0.179093265693682E+01 ,     0.634274810277254E+01 ,    -0.218781704035016E+01 ,    -0.235579490921272E+01 ,     0.349922638839831E+01 , 
   5.46600 ,    -0.278411360811092E+01 ,     0.113664656549309E+01 ,     0.556111511181009E+01 ,    -0.278411360811092E+01 ,    -0.147723034942615E+01 ,     0.277937220516975E+01 , 
   5.48600 ,    -0.323712706399931E+01 ,     0.375334573540477E+01 ,     0.464310516690014E+01 ,    -0.323712706399931E+01 ,    -0.628643708099333E+00 ,     0.201636108993365E+01 , 
   5.50600 ,    -0.353185903323865E+01 ,     0.585201507690449E+01 ,     0.364678649706053E+01 ,    -0.353185903323865E+01 ,     0.164526450140001E+00 ,     0.125390465362746E+01 , 
   5.52600 ,    -0.366659737993544E+01 ,     0.727034441752630E+01 ,     0.263345104216813E+01 ,    -0.366659737993544E+01 ,     0.881953757548571E+00 ,     0.533434901466941E+00 , 
   5.54600 ,    -0.365189194663750E+01 ,     0.790350369737782E+01 ,     0.166279735950547E+01 ,    -0.365189194663750E+01 ,     0.150890876636260E+01 ,    -0.108765742542187E+00 , 
   5.56600 ,    -0.350841923274054E+01 ,     0.771208166827688E+01 ,     0.788277393839317E+00 ,    -0.350841923274054E+01 ,     0.203625390488046E+01 ,    -0.643954815020636E+00 , 
   5.58600 ,    -0.326399246557989E+01 ,     0.672470395075926E+01 ,     0.530030225577951E-01 ,    -0.326399246557989E+01 ,     0.245999449585930E+01 ,    -0.105266214015477E+01 , 
   5.60600 ,    -0.295004830912558E+01 ,     0.503514876903502E+01 ,    -0.513440830613460E+00 ,    -0.295004830912558E+01 ,     0.278047136206559E+01 ,    -0.132564332345083E+01 , 
   5.62600 ,    -0.259798298430033E+01 ,     0.279422939643698E+01 ,    -0.897009159531105E+00 ,    -0.259798298430033E+01 ,     0.300131061553680E+01 ,    -0.146400043445418E+01 , 
   5.64600 ,    -0.223571556161955E+01 ,     0.197139052172937E+00 ,    -0.109987125589344E+01 ,    -0.223571556161955E+01 ,     0.312826392607939E+01 ,    -0.147848602446881E+01 , 
   5.66600 ,    -0.188482479775455E+01 ,    -0.253267877137536E+01 ,    -0.113969867208035E+01 ,    -0.188482479775455E+01 ,     0.316807636061983E+01 ,    -0.138807404730509E+01 , 
   5.68600 ,    -0.155854166801598E+01 ,    -0.516179417220261E+01 ,    -0.104763954640123E+01 ,    -0.155854166801598E+01 ,     0.312750861197959E+01 ,    -0.121794025360615E+01 , 
   5.70600 ,    -0.126078924470972E+01 ,    -0.746568366880953E+01 ,    -0.865165815478724E+00 ,    -0.126078924470972E+01 ,     0.301261730560373E+01 ,    -0.997040291889056E+00 , 
   5.72600 ,    -0.986353692961249E+00 ,    -0.924670764030170E+01 ,    -0.640076704679523E+00 ,    -0.986353692961249E+00 ,     0.282836355843027E+01 ,    -0.755502367440099E+00 , 
   5.74600 ,    -0.722155314081688E+00 ,    -0.103497171248860E+02 ,    -0.422013399696825E+00 ,    -0.722155314081688E+00 ,     0.257857955898925E+01 ,    -0.522060704491779E+00 , 
   5.76600 ,    -0.449477704667629E+00 ,    -0.106740437853026E+02 ,    -0.257879770038933E+00 ,    -0.449477704667629E+00 ,     0.226627981713345E+01 ,    -0.321745748248499E+00 , 
